"iid","year","revenue","age","white","college","male","hh_inc"
2846,5,0,47,0.7992424,0.7315574,0,176.563
2846,6,0,47,0.7992424,0.7315574,0,176.563
2846,7,0,47,0.7992424,0.7315574,0,176.563
2846,8,0,47,0.7992424,0.7315574,0,176.563
2846,9,0,47,0.7992424,0.7315574,0,176.563
2859,0,24.95,24,0.8516926,0.5576606,0,109.435
2859,1,12.08,24,0.8516926,0.5576606,0,109.435
2859,2,32.29,24,0.8516926,0.5576606,0,109.435
2859,3,36.85,24,0.8516926,0.5576606,0,109.435
2859,4,0,24,0.8516926,0.5576606,0,109.435
2859,5,0,24,0.8516926,0.5576606,0,109.435
2859,6,0,24,0.8516926,0.5576606,0,109.435
2859,7,0,24,0.8516926,0.5576606,0,109.435
2859,8,0,24,0.8516926,0.5576606,0,109.435
2859,9,0,24,0.8516926,0.5576606,0,109.435
2866,0,49.92,38,0.6078317,0.7562446,0,73.75
2866,1,83.07,38,0.6078317,0.7562446,0,73.75
2866,2,71.54,38,0.6078317,0.7562446,0,73.75
2866,3,0,38,0.6078317,0.7562446,0,73.75
2866,4,0,38,0.6078317,0.7562446,0,73.75
2866,5,0,38,0.6078317,0.7562446,0,73.75
2866,6,0,38,0.6078317,0.7562446,0,73.75
2866,7,0,38,0.6078317,0.7562446,0,73.75
2866,8,0,38,0.6078317,0.7562446,0,73.75
2866,9,0,38,0.6078317,0.7562446,0,73.75
2877,0,38.97,42,0.9656404,0.2631261,0,80.802
2877,1,46.64,42,0.9656404,0.2631261,0,80.802
2877,2,0,42,0.9656404,0.2631261,0,80.802
2877,3,0,42,0.9656404,0.2631261,0,80.802
2877,4,0,42,0.9656404,0.2631261,0,80.802
2877,5,0,42,0.9656404,0.2631261,0,80.802
2877,6,0,42,0.9656404,0.2631261,0,80.802
2877,7,0,42,0.9656404,0.2631261,0,80.802
2877,8,0,42,0.9656404,0.2631261,0,80.802
2877,9,0,42,0.9656404,0.2631261,0,80.802
2883,0,24,43,0.8070922,0.7134503,0,45.278
2883,1,17.43,43,0.8070922,0.7134503,0,45.278
2883,2,8.16,43,0.8070922,0.7134503,0,45.278
2883,3,27.24,43,0.8070922,0.7134503,0,45.278
2883,4,23.22,43,0.8070922,0.7134503,0,45.278
2883,5,20.47,43,0.8070922,0.7134503,0,45.278
2883,6,8.95,43,0.8070922,0.7134503,0,45.278
2883,7,0,43,0.8070922,0.7134503,0,45.278
2883,8,0,43,0.8070922,0.7134503,0,45.278
2883,9,0,43,0.8070922,0.7134503,0,45.278
2916,0,427.75,49,0.9669893,0.5714916,0,161.944
2916,1,290.23,49,0.9669893,0.5714916,0,161.944
2916,2,472.85,49,0.9669893,0.5714916,0,161.944
2916,3,416.51,49,0.9669893,0.5714916,0,161.944
2916,4,384.78,49,0.9669893,0.5714916,0,161.944
2916,5,500.23,49,0.9669893,0.5714916,0,161.944
2916,6,336.82,49,0.9669893,0.5714916,0,161.944
2916,7,320.9,49,0.9669893,0.5714916,0,161.944
2916,8,673.79,49,0.9669893,0.5714916,0,161.944
2916,9,429.37,49,0.9669893,0.5714916,0,161.944
2924,0,14.98,21,0.9460581,0.7549669,0,117.375
2924,1,10.01,21,0.9460581,0.7549669,0,117.375
2924,2,0,21,0.9460581,0.7549669,0,117.375
2924,3,0,21,0.9460581,0.7549669,0,117.375
2924,4,0,21,0.9460581,0.7549669,0,117.375
2924,5,0,21,0.9460581,0.7549669,0,117.375
2924,6,0,21,0.9460581,0.7549669,0,117.375
2924,7,0,21,0.9460581,0.7549669,0,117.375
2924,8,0,21,0.9460581,0.7549669,0,117.375
2924,9,0,21,0.9460581,0.7549669,0,117.375
2954,0,72.97,23,0.6384693,0.2774086,0,59.185
2954,1,85,23,0.6384693,0.2774086,0,59.185
2954,2,59.57,23,0.6384693,0.2774086,0,59.185
2954,3,105.18,23,0.6384693,0.2774086,0,59.185
2954,4,0,23,0.6384693,0.2774086,0,59.185
2954,5,0,23,0.6384693,0.2774086,0,59.185
2954,6,0,23,0.6384693,0.2774086,0,59.185
2954,7,0,23,0.6384693,0.2774086,0,59.185
2954,8,0,23,0.6384693,0.2774086,0,59.185
2954,9,0,23,0.6384693,0.2774086,0,59.185
3019,0,454.95,45,0.944645,0.6956522,0,155.197
3019,1,249.38,45,0.944645,0.6956522,0,155.197
3019,2,0,45,0.944645,0.6956522,0,155.197
3019,3,0,45,0.944645,0.6956522,0,155.197
3019,4,0,45,0.944645,0.6956522,0,155.197
3019,5,0,45,0.944645,0.6956522,0,155.197
3019,6,0,45,0.944645,0.6956522,0,155.197
3019,7,0,45,0.944645,0.6956522,0,155.197
3019,8,0,45,0.944645,0.6956522,0,155.197
3019,9,0,45,0.944645,0.6956522,0,155.197
3038,0,34,58,0.9923345,0.7046263,0,87.188
3038,1,33.58,58,0.9923345,0.7046263,0,87.188
3038,2,38.14,58,0.9923345,0.7046263,0,87.188
3038,3,0,58,0.9923345,0.7046263,0,87.188
3038,4,0,58,0.9923345,0.7046263,0,87.188
3038,5,0,58,0.9923345,0.7046263,0,87.188
3038,6,0,58,0.9923345,0.7046263,0,87.188
3038,7,0,58,0.9923345,0.7046263,0,87.188
3038,8,0,58,0.9923345,0.7046263,0,87.188
3038,9,0,58,0.9923345,0.7046263,0,87.188
3039,0,439.95,47,1,0.5849057,0,64.286
3039,1,430.14,47,1,0.5849057,0,64.286
3039,2,553.61,47,1,0.5849057,0,64.286
3039,3,663.9,47,1,0.5849057,0,64.286
3039,4,378.34,47,1,0.5849057,0,64.286
3039,5,253.14,47,1,0.5849057,0,64.286
3039,6,0,47,1,0.5849057,0,64.286
3039,7,0,47,1,0.5849057,0,64.286
3039,8,0,47,1,0.5849057,0,64.286
3039,9,0,47,1,0.5849057,0,64.286
3043,0,306.9,20,0.9104326,0.516129,0,104.324
3043,1,228.02,20,0.9104326,0.516129,0,104.324
3043,2,247.83,20,0.9104326,0.516129,0,104.324
3043,3,0,20,0.9104326,0.516129,0,104.324
3043,4,0,20,0.9104326,0.516129,0,104.324
3043,5,0,20,0.9104326,0.516129,0,104.324
3043,6,0,20,0.9104326,0.516129,0,104.324
3043,7,0,20,0.9104326,0.516129,0,104.324
3043,8,0,20,0.9104326,0.516129,0,104.324
3043,9,0,20,0.9104326,0.516129,0,104.324
3059,0,38.97,40,0.7894737,0.7459677,0,45.306
3059,1,34.49,40,0.7894737,0.7459677,0,45.306
3059,2,0,40,0.7894737,0.7459677,0,45.306
3059,3,0,40,0.7894737,0.7459677,0,45.306
3059,4,0,40,0.7894737,0.7459677,0,45.306
3059,5,0,40,0.7894737,0.7459677,0,45.306
3059,6,0,40,0.7894737,0.7459677,0,45.306
3059,7,0,40,0.7894737,0.7459677,0,45.306
3059,8,0,40,0.7894737,0.7459677,0,45.306
3059,9,0,40,0.7894737,0.7459677,0,45.306
3061,0,34,41,0.440501,0.4025045,0,98.009
3061,1,39.89,41,0.440501,0.4025045,0,98.009
3061,2,0,41,0.440501,0.4025045,0,98.009
3061,3,0,41,0.440501,0.4025045,0,98.009
3061,4,0,41,0.440501,0.4025045,0,98.009
3061,5,0,41,0.440501,0.4025045,0,98.009
3061,6,0,41,0.440501,0.4025045,0,98.009
3061,7,0,41,0.440501,0.4025045,0,98.009
3061,8,0,41,0.440501,0.4025045,0,98.009
3061,9,0,41,0.440501,0.4025045,0,98.009
3077,0,34,42,0.9047955,0.3938272,0,103.839
3077,1,0,42,0.9047955,0.3938272,0,103.839
3077,2,0,42,0.9047955,0.3938272,0,103.839
3077,3,0,42,0.9047955,0.3938272,0,103.839
3077,4,0,42,0.9047955,0.3938272,0,103.839
3077,5,0,42,0.9047955,0.3938272,0,103.839
3077,6,0,42,0.9047955,0.3938272,0,103.839
3077,7,0,42,0.9047955,0.3938272,0,103.839
3077,8,0,42,0.9047955,0.3938272,0,103.839
3077,9,0,42,0.9047955,0.3938272,0,103.839
3086,0,34.97,35,0.9350269,0.2206221,0,52.207
3086,1,0,35,0.9350269,0.2206221,0,52.207
3086,2,0,35,0.9350269,0.2206221,0,52.207
3086,3,0,35,0.9350269,0.2206221,0,52.207
3086,4,0,35,0.9350269,0.2206221,0,52.207
3086,5,0,35,0.9350269,0.2206221,0,52.207
3086,6,0,35,0.9350269,0.2206221,0,52.207
3086,7,0,35,0.9350269,0.2206221,0,52.207
3086,8,0,35,0.9350269,0.2206221,0,52.207
3086,9,0,35,0.9350269,0.2206221,0,52.207
3090,0,160.97,44,0.8339332,0.9622642,0,54.922
3090,1,144.51,44,0.8339332,0.9622642,0,54.922
3090,2,189.51,44,0.8339332,0.9622642,0,54.922
3090,3,0,44,0.8339332,0.9622642,0,54.922
3090,4,0,44,0.8339332,0.9622642,0,54.922
3090,5,0,44,0.8339332,0.9622642,0,54.922
3090,6,0,44,0.8339332,0.9622642,0,54.922
3090,7,0,44,0.8339332,0.9622642,0,54.922
3090,8,0,44,0.8339332,0.9622642,0,54.922
3090,9,0,44,0.8339332,0.9622642,0,54.922
3101,0,34,53,0.8485106,0.5378486,0,81.406
3101,1,35.63,53,0.8485106,0.5378486,0,81.406
3101,2,47.76,53,0.8485106,0.5378486,0,81.406
3101,3,36.66,53,0.8485106,0.5378486,0,81.406
3101,4,0,53,0.8485106,0.5378486,0,81.406
3101,5,0,53,0.8485106,0.5378486,0,81.406
3101,6,0,53,0.8485106,0.5378486,0,81.406
3101,7,0,53,0.8485106,0.5378486,0,81.406
3101,8,0,53,0.8485106,0.5378486,0,81.406
3101,9,0,53,0.8485106,0.5378486,0,81.406
3105,0,154,44,0.6025733,0.5250836,0,77.308
3105,1,172.28,44,0.6025733,0.5250836,0,77.308
3105,2,200.3,44,0.6025733,0.5250836,0,77.308
3105,3,0,44,0.6025733,0.5250836,0,77.308
3105,4,0,44,0.6025733,0.5250836,0,77.308
3105,5,0,44,0.6025733,0.5250836,0,77.308
3105,6,0,44,0.6025733,0.5250836,0,77.308
3105,7,0,44,0.6025733,0.5250836,0,77.308
3105,8,0,44,0.6025733,0.5250836,0,77.308
3105,9,0,44,0.6025733,0.5250836,0,77.308
3117,0,116,39,0.9373561,0.7433501,0,135
3117,1,136.01,39,0.9373561,0.7433501,0,135
3117,2,112.34,39,0.9373561,0.7433501,0,135
3117,3,125.72,39,0.9373561,0.7433501,0,135
3117,4,85.47,39,0.9373561,0.7433501,0,135
3117,5,147.52,39,0.9373561,0.7433501,0,135
3117,6,117.85,39,0.9373561,0.7433501,0,135
3117,7,0,39,0.9373561,0.7433501,0,135
3117,8,0,39,0.9373561,0.7433501,0,135
3117,9,0,39,0.9373561,0.7433501,0,135
3121,0,49.95,29,0.6051873,0.3444816,0,11.429
3121,1,84.48,29,0.6051873,0.3444816,0,11.429
3121,2,77.28,29,0.6051873,0.3444816,0,11.429
3121,3,55.83,29,0.6051873,0.3444816,0,11.429
3121,4,57.96,29,0.6051873,0.3444816,0,11.429
3121,5,0,29,0.6051873,0.3444816,0,11.429
3121,6,0,29,0.6051873,0.3444816,0,11.429
3121,7,0,29,0.6051873,0.3444816,0,11.429
3121,8,0,29,0.6051873,0.3444816,0,11.429
3121,9,0,29,0.6051873,0.3444816,0,11.429
3123,0,1063.82,21,0.9225569,0.8669623,0,250.001
3123,1,1228.35,21,0.9225569,0.8669623,0,250.001
3123,2,916.65,21,0.9225569,0.8669623,0,250.001
3123,3,322.97,21,0.9225569,0.8669623,0,250.001
3123,4,947.19,21,0.9225569,0.8669623,0,250.001
3123,5,1345.51,21,0.9225569,0.8669623,0,250.001
3123,6,0,21,0.9225569,0.8669623,0,250.001
3123,7,0,21,0.9225569,0.8669623,0,250.001
3123,8,0,21,0.9225569,0.8669623,0,250.001
3123,9,0,21,0.9225569,0.8669623,0,250.001
3128,0,64,49,1,0.8224299,0,105.625
3128,1,73.81,49,1,0.8224299,0,105.625
3128,2,0,49,1,0.8224299,0,105.625
3128,3,0,49,1,0.8224299,0,105.625
3128,4,0,49,1,0.8224299,0,105.625
3128,5,0,49,1,0.8224299,0,105.625
3128,6,0,49,1,0.8224299,0,105.625
3128,7,0,49,1,0.8224299,0,105.625
3128,8,0,49,1,0.8224299,0,105.625
3128,9,0,49,1,0.8224299,0,105.625
3135,0,14.98,52,1,0.6260404,0,70.722
3135,1,12.27,52,1,0.6260404,0,70.722
3135,2,22.89,52,1,0.6260404,0,70.722
3135,3,12.12,52,1,0.6260404,0,70.722
3135,4,0,52,1,0.6260404,0,70.722
3135,5,0,52,1,0.6260404,0,70.722
3135,6,0,52,1,0.6260404,0,70.722
3135,7,0,52,1,0.6260404,0,70.722
3135,8,0,52,1,0.6260404,0,70.722
3135,9,0,52,1,0.6260404,0,70.722
3144,0,34,40,0.9647946,0.6494747,0,61.773
3144,1,39.07,40,0.9647946,0.6494747,0,61.773
3144,2,41.26,40,0.9647946,0.6494747,0,61.773
3144,3,47.69,40,0.9647946,0.6494747,0,61.773
3144,4,42.15,40,0.9647946,0.6494747,0,61.773
3144,5,24.54,40,0.9647946,0.6494747,0,61.773
3144,6,26.49,40,0.9647946,0.6494747,0,61.773
3144,7,27.6,40,0.9647946,0.6494747,0,61.773
3144,8,33.58,40,0.9647946,0.6494747,0,61.773
3144,9,53.27,40,0.9647946,0.6494747,0,61.773
3147,0,44.95,42,0.5145849,0.2518646,0,71.375
3147,1,36.09,42,0.5145849,0.2518646,0,71.375
3147,2,29.1,42,0.5145849,0.2518646,0,71.375
3147,3,60.45,42,0.5145849,0.2518646,0,71.375
3147,4,69.35,42,0.5145849,0.2518646,0,71.375
3147,5,0,42,0.5145849,0.2518646,0,71.375
3147,6,0,42,0.5145849,0.2518646,0,71.375
3147,7,0,42,0.5145849,0.2518646,0,71.375
3147,8,0,42,0.5145849,0.2518646,0,71.375
3147,9,0,42,0.5145849,0.2518646,0,71.375
3168,0,181,40,0.8064126,0.65588,0,60.526
3168,1,100.37,40,0.8064126,0.65588,0,60.526
3168,2,146.62,40,0.8064126,0.65588,0,60.526
3168,3,89.35,40,0.8064126,0.65588,0,60.526
3168,4,0,40,0.8064126,0.65588,0,60.526
3168,5,0,40,0.8064126,0.65588,0,60.526
3168,6,0,40,0.8064126,0.65588,0,60.526
3168,7,0,40,0.8064126,0.65588,0,60.526
3168,8,0,40,0.8064126,0.65588,0,60.526
3168,9,0,40,0.8064126,0.65588,0,60.526
3179,0,102.97,21,0.879661,0.9009547,0,129.461
3179,1,0,21,0.879661,0.9009547,0,129.461
3179,2,0,21,0.879661,0.9009547,0,129.461
3179,3,0,21,0.879661,0.9009547,0,129.461
3179,4,0,21,0.879661,0.9009547,0,129.461
3179,5,0,21,0.879661,0.9009547,0,129.461
3179,6,0,21,0.879661,0.9009547,0,129.461
3179,7,0,21,0.879661,0.9009547,0,129.461
3179,8,0,21,0.879661,0.9009547,0,129.461
3179,9,0,21,0.879661,0.9009547,0,129.461
3183,0,272.18,46,0.8292843,0.9238921,0,125.071
3183,1,264.44,46,0.8292843,0.9238921,0,125.071
3183,2,366.38,46,0.8292843,0.9238921,0,125.071
3183,3,0,46,0.8292843,0.9238921,0,125.071
3183,4,0,46,0.8292843,0.9238921,0,125.071
3183,5,0,46,0.8292843,0.9238921,0,125.071
3183,6,0,46,0.8292843,0.9238921,0,125.071
3183,7,0,46,0.8292843,0.9238921,0,125.071
3183,8,0,46,0.8292843,0.9238921,0,125.071
3183,9,0,46,0.8292843,0.9238921,0,125.071
3185,0,156,22,0.7582356,0.4921292,0,93.828
3185,1,228.8,22,0.7582356,0.4921292,0,93.828
3185,2,143.37,22,0.7582356,0.4921292,0,93.828
3185,3,212.67,22,0.7582356,0.4921292,0,93.828
3185,4,197.42,22,0.7582356,0.4921292,0,93.828
3185,5,0,22,0.7582356,0.4921292,0,93.828
3185,6,0,22,0.7582356,0.4921292,0,93.828
3185,7,0,22,0.7582356,0.4921292,0,93.828
3185,8,0,22,0.7582356,0.4921292,0,93.828
3185,9,0,22,0.7582356,0.4921292,0,93.828
3196,0,183.95,56,0.7836412,0.2506143,0,70.375
3196,1,131.39,56,0.7836412,0.2506143,0,70.375
3196,2,200.26,56,0.7836412,0.2506143,0,70.375
3196,3,189.93,56,0.7836412,0.2506143,0,70.375
3196,4,267.3,56,0.7836412,0.2506143,0,70.375
3196,5,230.63,56,0.7836412,0.2506143,0,70.375
3196,6,0,56,0.7836412,0.2506143,0,70.375
3196,7,0,56,0.7836412,0.2506143,0,70.375
3196,8,0,56,0.7836412,0.2506143,0,70.375
3196,9,0,56,0.7836412,0.2506143,0,70.375
3197,0,2.47,25,0.7174254,0.6225597,0,25.033
3197,1,2.57,25,0.7174254,0.6225597,0,25.033
3197,2,2.4,25,0.7174254,0.6225597,0,25.033
3197,3,0,25,0.7174254,0.6225597,0,25.033
3197,4,0,25,0.7174254,0.6225597,0,25.033
3197,5,0,25,0.7174254,0.6225597,0,25.033
3197,6,0,25,0.7174254,0.6225597,0,25.033
3197,7,0,25,0.7174254,0.6225597,0,25.033
3197,8,0,25,0.7174254,0.6225597,0,25.033
3197,9,0,25,0.7174254,0.6225597,0,25.033
3199,0,69.9,36,0.9740608,0.6295181,0,88.125
3199,1,0,36,0.9740608,0.6295181,0,88.125
3199,2,0,36,0.9740608,0.6295181,0,88.125
3199,3,0,36,0.9740608,0.6295181,0,88.125
3199,4,0,36,0.9740608,0.6295181,0,88.125
3199,5,0,36,0.9740608,0.6295181,0,88.125
3199,6,0,36,0.9740608,0.6295181,0,88.125
3199,7,0,36,0.9740608,0.6295181,0,88.125
3199,8,0,36,0.9740608,0.6295181,0,88.125
3199,9,0,36,0.9740608,0.6295181,0,88.125
3202,0,9.98,49,0.9325,0.4846885,0,39.871
3202,1,9,49,0.9325,0.4846885,0,39.871
3202,2,6.14,49,0.9325,0.4846885,0,39.871
3202,3,10.13,49,0.9325,0.4846885,0,39.871
3202,4,0,49,0.9325,0.4846885,0,39.871
3202,5,0,49,0.9325,0.4846885,0,39.871
3202,6,0,49,0.9325,0.4846885,0,39.871
3202,7,0,49,0.9325,0.4846885,0,39.871
3202,8,0,49,0.9325,0.4846885,0,39.871
3202,9,0,49,0.9325,0.4846885,0,39.871
3231,0,916.95,52,0.7369534,0.6168623,0,100.417
3231,1,626.91,52,0.7369534,0.6168623,0,100.417
3231,2,933.84,52,0.7369534,0.6168623,0,100.417
3231,3,837.74,52,0.7369534,0.6168623,0,100.417
3231,4,661.65,52,0.7369534,0.6168623,0,100.417
3231,5,713.98,52,0.7369534,0.6168623,0,100.417
3231,6,824.23,52,0.7369534,0.6168623,0,100.417
3231,7,0,52,0.7369534,0.6168623,0,100.417
3231,8,0,52,0.7369534,0.6168623,0,100.417
3231,9,0,52,0.7369534,0.6168623,0,100.417
3233,0,43.97,43,0.883841,0.8856549,0,95.25
3233,1,48.88,43,0.883841,0.8856549,0,95.25
3233,2,41.81,43,0.883841,0.8856549,0,95.25
3233,3,36.45,43,0.883841,0.8856549,0,95.25
3233,4,67.57,43,0.883841,0.8856549,0,95.25
3233,5,32.39,43,0.883841,0.8856549,0,95.25
3233,6,40.31,43,0.883841,0.8856549,0,95.25
3233,7,7.75,43,0.883841,0.8856549,0,95.25
3233,8,0,43,0.883841,0.8856549,0,95.25
3233,9,0,43,0.883841,0.8856549,0,95.25
3252,0,16.98,51,0.905223,0.6761535,0,146.862
3252,1,28.67,51,0.905223,0.6761535,0,146.862
3252,2,19.77,51,0.905223,0.6761535,0,146.862
3252,3,12.17,51,0.905223,0.6761535,0,146.862
3252,4,13.15,51,0.905223,0.6761535,0,146.862
3252,5,0,51,0.905223,0.6761535,0,146.862
3252,6,0,51,0.905223,0.6761535,0,146.862
3252,7,0,51,0.905223,0.6761535,0,146.862
3252,8,0,51,0.905223,0.6761535,0,146.862
3252,9,0,51,0.905223,0.6761535,0,146.862
3254,0,67.95,53,0.9047884,0.427835,0,85.455
3254,1,82.51,53,0.9047884,0.427835,0,85.455
3254,2,81.59,53,0.9047884,0.427835,0,85.455
3254,3,75.02,53,0.9047884,0.427835,0,85.455
3254,4,52.79,53,0.9047884,0.427835,0,85.455
3254,5,0,53,0.9047884,0.427835,0,85.455
3254,6,0,53,0.9047884,0.427835,0,85.455
3254,7,0,53,0.9047884,0.427835,0,85.455
3254,8,0,53,0.9047884,0.427835,0,85.455
3254,9,0,53,0.9047884,0.427835,0,85.455
3268,0,3135.92,49,0.8955404,0.6053143,0,250.001
3268,1,3310.87,49,0.8955404,0.6053143,0,250.001
3268,2,5456.27,49,0.8955404,0.6053143,0,250.001
3268,3,0,49,0.8955404,0.6053143,0,250.001
3268,4,0,49,0.8955404,0.6053143,0,250.001
3268,5,0,49,0.8955404,0.6053143,0,250.001
3268,6,0,49,0.8955404,0.6053143,0,250.001
3268,7,0,49,0.8955404,0.6053143,0,250.001
3268,8,0,49,0.8955404,0.6053143,0,250.001
3268,9,0,49,0.8955404,0.6053143,0,250.001
3281,0,195.85,21,0.8920765,0.762208,0,157.188
3281,1,141.81,21,0.8920765,0.762208,0,157.188
3281,2,0,21,0.8920765,0.762208,0,157.188
3281,3,0,21,0.8920765,0.762208,0,157.188
3281,4,0,21,0.8920765,0.762208,0,157.188
3281,5,0,21,0.8920765,0.762208,0,157.188
3281,6,0,21,0.8920765,0.762208,0,157.188
3281,7,0,21,0.8920765,0.762208,0,157.188
3281,8,0,21,0.8920765,0.762208,0,157.188
3281,9,0,21,0.8920765,0.762208,0,157.188
3283,0,59,55,0.8988451,0.4600366,0,57.614
3283,1,53,55,0.8988451,0.4600366,0,57.614
3283,2,55.65,55,0.8988451,0.4600366,0,57.614
3283,3,40.29,55,0.8988451,0.4600366,0,57.614
3283,4,47.45,55,0.8988451,0.4600366,0,57.614
3283,5,48.59,55,0.8988451,0.4600366,0,57.614
3283,6,70.19,55,0.8988451,0.4600366,0,57.614
3283,7,0,55,0.8988451,0.4600366,0,57.614
3283,8,0,55,0.8988451,0.4600366,0,57.614
3283,9,0,55,0.8988451,0.4600366,0,57.614
3304,0,188,21,0.7868654,0.2889211,0,61.192
3304,1,0,21,0.7868654,0.2889211,0,61.192
3304,2,0,21,0.7868654,0.2889211,0,61.192
3304,3,0,21,0.7868654,0.2889211,0,61.192
3304,4,0,21,0.7868654,0.2889211,0,61.192
3304,5,0,21,0.7868654,0.2889211,0,61.192
3304,6,0,21,0.7868654,0.2889211,0,61.192
3304,7,0,21,0.7868654,0.2889211,0,61.192
3304,8,0,21,0.7868654,0.2889211,0,61.192
3304,9,0,21,0.7868654,0.2889211,0,61.192
3306,0,39.95,43,0.7742947,0.5811808,0,30.208
3306,1,0,43,0.7742947,0.5811808,0,30.208
3306,2,0,43,0.7742947,0.5811808,0,30.208
3306,3,0,43,0.7742947,0.5811808,0,30.208
3306,4,0,43,0.7742947,0.5811808,0,30.208
3306,5,0,43,0.7742947,0.5811808,0,30.208
3306,6,0,43,0.7742947,0.5811808,0,30.208
3306,7,0,43,0.7742947,0.5811808,0,30.208
3306,8,0,43,0.7742947,0.5811808,0,30.208
3306,9,0,43,0.7742947,0.5811808,0,30.208
3314,0,124.5,38,0.9191489,0.43361,0,81.103
3314,1,112.24,38,0.9191489,0.43361,0,81.103
3314,2,0,38,0.9191489,0.43361,0,81.103
3314,3,0,38,0.9191489,0.43361,0,81.103
3314,4,0,38,0.9191489,0.43361,0,81.103
3314,5,0,38,0.9191489,0.43361,0,81.103
3314,6,0,38,0.9191489,0.43361,0,81.103
3314,7,0,38,0.9191489,0.43361,0,81.103
3314,8,0,38,0.9191489,0.43361,0,81.103
3314,9,0,38,0.9191489,0.43361,0,81.103
3319,0,372.85,40,1,0.7967914,0,87.563
3319,1,483.54,40,1,0.7967914,0,87.563
3319,2,0,40,1,0.7967914,0,87.563
3319,3,0,40,1,0.7967914,0,87.563
3319,4,0,40,1,0.7967914,0,87.563
3319,5,0,40,1,0.7967914,0,87.563
3319,6,0,40,1,0.7967914,0,87.563
3319,7,0,40,1,0.7967914,0,87.563
3319,8,0,40,1,0.7967914,0,87.563
3319,9,0,40,1,0.7967914,0,87.563
3338,0,18,20,0.7254546,0.7894356,0,128.75
3338,1,17.72,20,0.7254546,0.7894356,0,128.75
3338,2,12.48,20,0.7254546,0.7894356,0,128.75
3338,3,14.35,20,0.7254546,0.7894356,0,128.75
3338,4,21.75,20,0.7254546,0.7894356,0,128.75
3338,5,7.64,20,0.7254546,0.7894356,0,128.75
3338,6,14.96,20,0.7254546,0.7894356,0,128.75
3338,7,17.15,20,0.7254546,0.7894356,0,128.75
3338,8,0,20,0.7254546,0.7894356,0,128.75
3338,9,0,20,0.7254546,0.7894356,0,128.75
3345,0,490.75,24,0.3368771,0.3909665,0,76.415
3345,1,395.58,24,0.3368771,0.3909665,0,76.415
3345,2,0,24,0.3368771,0.3909665,0,76.415
3345,3,0,24,0.3368771,0.3909665,0,76.415
3345,4,0,24,0.3368771,0.3909665,0,76.415
3345,5,0,24,0.3368771,0.3909665,0,76.415
3345,6,0,24,0.3368771,0.3909665,0,76.415
3345,7,0,24,0.3368771,0.3909665,0,76.415
3345,8,0,24,0.3368771,0.3909665,0,76.415
3345,9,0,24,0.3368771,0.3909665,0,76.415
3379,0,14.98,40,0.9018753,0.6360225,0,108.269
3379,1,6.73,40,0.9018753,0.6360225,0,108.269
3379,2,0,40,0.9018753,0.6360225,0,108.269
3379,3,0,40,0.9018753,0.6360225,0,108.269
3379,4,0,40,0.9018753,0.6360225,0,108.269
3379,5,0,40,0.9018753,0.6360225,0,108.269
3379,6,0,40,0.9018753,0.6360225,0,108.269
3379,7,0,40,0.9018753,0.6360225,0,108.269
3379,8,0,40,0.9018753,0.6360225,0,108.269
3379,9,0,40,0.9018753,0.6360225,0,108.269
3381,0,715.49,26,0.8270572,0.7533333,1,138.304
3381,1,393.44,26,0.8270572,0.7533333,1,138.304
3381,2,415.41,26,0.8270572,0.7533333,1,138.304
3381,3,660.61,26,0.8270572,0.7533333,1,138.304
3381,4,534.32,26,0.8270572,0.7533333,1,138.304
3381,5,824.84,26,0.8270572,0.7533333,1,138.304
3381,6,602.69,26,0.8270572,0.7533333,1,138.304
3381,7,497.63,26,0.8270572,0.7533333,1,138.304
3381,8,1039.86,26,0.8270572,0.7533333,1,138.304
3381,9,790.83,26,0.8270572,0.7533333,1,138.304
3385,0,97,52,0.8283244,0.4268218,0,52.482
3385,1,60.34,52,0.8283244,0.4268218,0,52.482
3385,2,149.76,52,0.8283244,0.4268218,0,52.482
3385,3,73.59,52,0.8283244,0.4268218,0,52.482
3385,4,98.2,52,0.8283244,0.4268218,0,52.482
3385,5,0,52,0.8283244,0.4268218,0,52.482
3385,6,0,52,0.8283244,0.4268218,0,52.482
3385,7,0,52,0.8283244,0.4268218,0,52.482
3385,8,0,52,0.8283244,0.4268218,0,52.482
3385,9,0,52,0.8283244,0.4268218,0,52.482
3402,0,574.95,47,0.8502907,0.7457887,0,89.804
3402,1,541.8,47,0.8502907,0.7457887,0,89.804
3402,2,641.21,47,0.8502907,0.7457887,0,89.804
3402,3,850.86,47,0.8502907,0.7457887,0,89.804
3402,4,424.21,47,0.8502907,0.7457887,0,89.804
3402,5,0,47,0.8502907,0.7457887,0,89.804
3402,6,0,47,0.8502907,0.7457887,0,89.804
3402,7,0,47,0.8502907,0.7457887,0,89.804
3402,8,0,47,0.8502907,0.7457887,0,89.804
3402,9,0,47,0.8502907,0.7457887,0,89.804
3411,0,123,25,0.882,0.6269284,0,130.417
3411,1,86.92,25,0.882,0.6269284,0,130.417
3411,2,0,25,0.882,0.6269284,0,130.417
3411,3,0,25,0.882,0.6269284,0,130.417
3411,4,0,25,0.882,0.6269284,0,130.417
3411,5,0,25,0.882,0.6269284,0,130.417
3411,6,0,25,0.882,0.6269284,0,130.417
3411,7,0,25,0.882,0.6269284,0,130.417
3411,8,0,25,0.882,0.6269284,0,130.417
3411,9,0,25,0.882,0.6269284,0,130.417
