"","productId","price","brand","name","desc","category","mens","avg_rating","avg_size","avg_backpacking","avg_dayhiking","avg_trail_running","avg_running","cushion","weight","sales"
"234",185249,79.83,"Nike","Nike Women's React Infinity Run Flyknit 2 Road-Running Shoes","Lace up and hit the road—the updated women's Nike React Infinity Run Flyknit 2 road-running shoes are designed to help reduce injury and keep you running fearlessly with a secure, cushioned feel.","running shoes",0,5,8,0,0,0.666666666666667,0.333333333333333,"Medium",3.40619550716858,11.5113418206224
"235",185263,84.83,"Merrell","Merrell Women's Moab Speed GTX Mid Hiking Boots","Experience out-of-the-box comfort in the women's Moab Speed GTX Mid hiking boots, with durable uppers, supportive footbeds and Vibram traction. You'll know why Moab stands for """"""""""""""""Mother Of All Boots.""""""""""""""""","hiking",0,4.21739130434783,8.9,0.0869565217391304,0.217391304347826,0,0,"Low",2.66491770701862,10.3535997019166
"236",185264,64.83,"Merrell","Merrell Women's Moab Speed Low Hiking Shoes","With out-of-the-box comfort, impressive durability and all-purpose versatility, the lightweight women's Merrell Moab Speed Low hiking shoes give you the confidence to move fast in the mountains.","hiking",0,4.15909090909091,8.125,0,0.113636363636364,0,0,"Low",2.27805016474518,10.1985230691162
"237",185265,170,"Merrell","Merrell Men's Moab Speed GTX Mid Hiking Boots","Experience out-of-the-box comfort in the men's Moab Speed GTX Mid hiking boots, with durable uppers, supportive footbeds and Vibram traction. You'll know why Moab stands for """"""""""""""""Mother Of All Boots.""""""""""""""""","hiking",0,4,11.9,0.137931034482759,0.172413793103448,0,0,"Medium",3.42775516924359,10.0981098861892
"238",185266,130,"Merrell","Merrell Men's Moab Speed Low Hiking Shoes","With out-of-the-box comfort, impressive durability and all-purpose versatility, the lightweight men's Merrell Moab Speed Low hiking shoes give you the confidence to move fast in the mountains.","hiking",0,4.11538461538461,11.6666666666667,0.0384615384615385,0.0256410256410256,0,0,"Low",2.86043848116885,10.4090341362313
"239",185293,89.93,"Astral","Astral Women's TR1 Loop Shoes","Built for quick outings in town or long jaunts in the woods, the women's Astral TR1 Loop hiking shoes help you get to your destination in comfort. Plus, they're water-ready for days by the shore.","hiking",0,4.33333333333333,8.16666666666667,0,0,0,0,"Low",2.50511870651544,9.33474282330822
"240",185352,109.93,"Nike","Nike Men's React Infinity Run Flyknit 2 Road-Running Shoes","Still designed to help reduce injury and keep you on the run with a secure, cushioned feel, the updated men's Nike React Infinity Run Flyknit 2 road-running shoes are made for running fearlessly.","running shoes",1,1,10.5,0,0,1,0,"Low",0.884874357159578,6.63357959953356
"241",185353,89.93,"Nike","Nike Women's Wildhorse 7 Trail-Running Shoes","Take on tough trails of any distance with the rugged build of the women's Nike Wildhorse 7 trail-running shoes. Updated uppers deliver durable ventilation with support where you need it.","running shoes",0,4.5,8,0,0,0.75,0.375,"Medium",3.32214533154575,10.9744204594326
"242",185354,89.93,"Nike","Nike Men's Wildhorse 7 Trail-Running Shoes","Take on tough trails of any distance with the rugged build of the men's Nike Wildhorse 7 trail-running shoes. Updated uppers deliver durable ventilation with support where you need it.","running shoes",1,4,10.125,0,0,0.75,0.75,"Medium",3.77093460444971,10.353406372221
"243",185451,80.93,"Brooks","Brooks Women's Divide 2 Trail-Running Shoes","Caught the trail bug after years of asphalt? Have no fear. Delivering a familiar fit and trail-ready features, the women's Brooks Divide 2 trail-running shoes make transitioning to trail running easy.","running shoes",0,3.84415584415584,8.5,0,0,0.012987012987013,0,"Low",2.13549448643954,10.1889995201782
"244",185453,120.93,"Brooks","Brooks Women's Glycerin 19 Road-Running Shoes","Ready for an amazingly plush ride, mile after mile? The women's Brooks Glycerin 19 road-running shoes serve up cloudlike comfort on each run without sacrificing responsiveness.","running shoes",0,3.84615384615385,7,0,0,0.0256410256410256,0.0256410256410256,"Low",2.62805333022531,9.54564134143711
"245",185463,80.93,"Brooks","Brooks Men's Trace Road-Running Shoes","New to the running world? The men's Brooks Trace road-running shoes can bring you from mile 1 to even more. Their adaptive cushioning adjusts to your speed and stride for comfort from the first step.","general shoes",0,4.15584415584416,11.25,0,0,0.025974025974026,0.012987012987013,"Low",2.33276449650722,10.0377732024408
"246",185467,109.93,"Brooks","Brooks Men's Caldera 5 Trail-Running Shoes","In the men's Brooks Caldera 5, you'll feel like you're running on the clouds, not the trails. These trail-running shoes boast adaptive cushioning to keep your feet supremely comfy on changing terrain.","running shoes",1,4.01818181818182,11,0,0,0.0181818181818182,0.0181818181818182,"Low",2.58713520767086,10.4010045727401
"247",185468,160,"Brooks","Brooks Men's Catamount Trail-Running Shoes","Light and responsive for going faster and farther on the trails, the men's Brooks Catamount trail-running shoes have nitrogen-infused midsoles to help fuel your most epic adventure runs.","running shoes",1,4.45977011494253,10.5,0,0,0.0574712643678161,0.0689655172413793,"Medium",3.48235588007612,10.1699187898714
"248",185657,76.93,"Merrell","Merrell Women's Trail Glove 6 Trail-Running Shoes","Connect with the trail for mile after mile in the women's Merrell Trail Glove 6 trail-running shoes. They mimic the shape of your feet to give you a natural stride every step of the way.","running shoes",0,3.53703703703704,11,0,0,0.037037037037037,0.0185185185185185,"Low",1.95746793338089,9.34757673716657
"249",185659,79.93,"Merrell","Merrell Men's Trail Glove 6 Trail-Running Shoes","Designed to mimic the shape of your feet and promote a natural gait, the men's Merrell Trail Glove 6 trail-running shoes help you connect with the trail every step of the way.","running shoes",1,3.27586206896552,11.8333333333333,0,0,0.0431034482758621,0.0344827586206896,"Low",1.8772105319414,8.91530340383291
"250",185660,120,"Merrell","Merrell Women's Antora 2 Trail-Running Shoes","Light as sneakers but grippy and tough enough for the trails, the women's Merrell Antora 2 trail-running shoes are ready to help you find every secret vista and hidden path your run has to offer.","general shoes",0,4.04,6.5,0,0,0.0133333333333333,0,"Low",2.67528118693302,9.50546998286675
"251",185723,89.93,"Merrell","Merrell Men's Nova 2 Trail-Running Shoes","Featuring lightweight, sneakeresque comfort and hikerlike durability, the Merrell Nova 2 trail-running shoes offer the perfect escape vehicle for when you're ready to answer the call of the wild.","running shoes",1,4.28235294117647,11,0,0,0.0235294117647059,0,"Low",2.47695937958814,10.1975014112398
"252",185724,90,"Merrell","Merrell Men's Vapor Glove 5 Road-Running Shoes","Stay connected with the ground beneath your feet. The men's Merrell Vapor Glove 5 shoes are barely-there, minimalist trainers for your everyday runs, workouts and cross-training sessions.","running shoes",1,4.17647058823529,11,0,0,0.0196078431372549,0.00980392156862745,"Low",2.4382013152258,9.59843103907081
"253",185850,135.93,"Asolo","Asolo Men's Grid GV Mid Hiking Boots","Whether you're enjoying a walk in the park or hiking trails, the men's Asolo Grid GV Mid hiking boots deliver waterproof/breathable protection and all-day comfort.","hiking",0,5,8.5,1,1,0,0,"High",4.67035433701828,12.7786059319922
"254",185910,69.93,"Sorel","Sorel Women's Out 'N About Plus Lace Shoes","Delivering waterproof style for miles, the women's Sorel Out 'N About Plus Lace shoes are an easy choice for rainy days. They're grippy, breathable and built to keep you dry.","general shoes",0,4.18461538461538,7.83333333333333,0,0,0,0,"Low",2.20203103976531,10.2698778402556
"255",186065,77.83,"Sorel","Sorel Men's Kinetic Rush Ripstop Sneakers","With their sharp, bright design and performance-inspired fit, the men's Sorel Kinetic Rush Ripstop sneakers help you stand out and stay on your feet in supreme comfort.","general shoes",0,3.75,10.5,0,0,0,0,"Low",2.04924086458304,10.173110392002
"256",186118,26.93,"Crocs","Crocs Women's Classic Tie Dye Graphic Clogs","Make your day a bit more groovy with these women's Crocs Classic Tie Dye Graphic clogs. They serve up slip-on ease, lightweight comfort and swirls of color to add some joy to every step.","general shoes",0,5,8,0,0,0,0,"Low",2.17738746312301,10.3011912484187
"257",186152,69.83,"New_Balance","New Balance Women's Fresh Foam Hierro v6 Trail-Running Shoes","Built to power through any terrain in comfort, the women's New Balance Fresh Foam Hierro v6 trail-running shoes deliver a rugged, reliable platform for miles of off-pavement adventure.","running shoes",0,4.2,8.14705882352941,0,0,0.9,0.7,"Medium",3.56269638182227,11.2283039504085
"258",186297,79.83,"New_Balance","New Balance Women's Fresh Foam More v3 Road-Running Shoes","Making comfort top priority, the women's New Balance Fresh Foam More v3 road-running shoes go big on cushion to give you more of the good stuff: more miles, more softness and more time to explore.","running shoes",0,5,11,0,0,0.5,0.5,"Medium",3.72840319027912,11.9230219087955
"259",186298,120.93,"New_Balance","New Balance Women's Fresh Foam 1080 v11 Road-Running Shoes","Experience luxe comfort for the long miles. Soft and plush, the women's New Balance Fresh Foam 1080 v11 road-running shoes have the support, cushion and selective stretch you need for high mileage.","running shoes",0,2,9,0,0,0.666666666666667,0.666666666666667,"Low",2.84757944399293,8.57598964694095
"260",186299,59.83,"New_Balance","New Balance Women's Fuelcell Rebel v2 Road-Running Shoes","Better your best with the bold women's New Balance FuelCell Rebel v2 running shoes. Their ultra-responsive feel provides explosive energy return in every step, with silky smooth underfoot transitions.","running shoes",0,4.25,8.125,0,0,0.75,1,"Medium",4.05981680719282,11.2129929454509
"261",186300,135,"New_Balance","New Balance Women's Fresh Foam 880v11 Road-Running Shoes","Proven workhorses for logging those everyday miles, the women's New Balance Fresh Foam 880v11 road-running shoes provide an intuitive, soft fit for a free and unrestricted stride.","running shoes",0,4.14285714285714,8.6,0,0,0.642857142857143,0.642857142857143,"High",4.14060282171574,11.1380580064578
"262",186302,115.93,"New_Balance","New Balance Men's Fresh Foam More v3 Road-Running Shoes","Making comfort a top priority to give you more of the good stuff, the men's New Balance Fresh Foam More v3 road-running shoes let you enjoy more miles, more cushioning and more time to explore.","running shoes",1,3,10.8333333333333,0,0,1,1,"High",3.98911523558457,9.35684560618356
"263",186303,89.83,"New_Balance","New Balance Men's Fresh Foam 1080 v11 Road-Running Shoes","Experience luxurious comfort for mile after mile. The men's New Balance Fresh Foam 1080 v11 road-running shoes serve up the support, cushion and selective stretch you need for ramping up your mileage.","general shoes",0,4.33333333333333,11.5833333333333,0,0,1,0.833333333333333,"High",4.11505241001177,10.9138738688061
"264",186304,99.93,"New_Balance","New Balance Men's Fuelcell Rebel v2 Road-Running Shoes","Better your best with the bold men's New Balance FuelCell Rebel v2 running shoes. Their ultra-responsive feel provides explosive energy return in every step, with a silky smooth underfoot transition.","running shoes",1,4,10.8333333333333,0,0,1,1,"High",4.36471733475343,10.3486908686014
"265",186326,140,"OluKai","OluKai Men's Lae'ahi Li 'Ili Shoes","When everyday beach sneakers get a premium upgrade, you get the Lae'ahi Li 'Ili. These men's shoes from OluKai combine casual comfort and premium leather to put a sophisticated spring in your step.","general shoes",0,5,10.875,0,0,0,0,"Medium",3.42648538527074,10.5613751265428
"266",186327,120,"OluKai","OluKai Men's Moku Pae Shoes","Built for ocean adventures, the men's OluKai Moku Pae shoes bring a modern approach to the traditional boat shoe. They're constructed with breathable mesh for a barefoot-esque feel.","general shoes",0,3.66666666666667,10.5,0,0,0,0,"Low",2.46906826974228,9.86625171908638
"267",186330,85,"Dansko","Dansko Women's Kane Clogs","With eco-conscious materials and an open back styling that's easy to slip on and off the women's Dansko Kane clogs are a go-to choice all spring and summer long.","general shoes",0,4.2,9.25,0,0,0,0,"Low",2.37700893171069,10.3454746227534
"268",186342,139,"The_North_Face","The North Face Women's VECTIV Enduris Trail-Running Shoes","Light on weight but big on cushion, the women's The North Face VECTIV Enduris trail-running shoes serve up comfort to propel you forward. They're ready for miles of mud, dust, scree and fun.","running shoes",0,4.25,8.5,0,0,0.05,0.05,"Medium",3.09783354849799,10.4934937233722
"269",186344,169,"The_North_Face","The North Face Women's VECTIV Infinite Trail-Running Shoes","Bring your ultra-distance goals into reach with the women's The North Face VECTIV Infinite trail-running shoes. Broad stability, forward propulsion and enhanced traction make them fast and responsive.","running shoes",0,4.18181818181818,10,0,0,0.0909090909090909,0,"Medium",3.29492422219288,9.69924939118467
"270",186345,169,"The_North_Face","The North Face Men's VECTIV Infinite Trail-Running Shoes","Bring your ultra-distance goals into reach with the men's The North Face VECTIV Infinite trail-running shoes. Broad stability, forward propulsion and enhanced traction make them fast and responsive.","running shoes",1,4.39393939393939,10.3333333333333,0,0,0.0909090909090909,0.0606060606060606,"Medium",3.52925708263691,10.0991012597885
"271",186372,130,"Dansko","Dansko Women's Rowan Shoes","Combining the best of summer sandals and closed-toe shoes, the women's Dansko Rowan shoes deliver go-anywhere styling and durable comfort for heading out and about.","general shoes",0,5,8.3,0,0,0,0,"Medium",3.31601417963284,10.9606447466191
"272",186708,120,"Salomon","Salomon Women's Sense Ride 4 Trail-Running Shoes","Set off on your next path in the women's Salomon Sense Ride 4 trail-running shoes, a pair of all-around on-and-off-road adventurers with anti-debris mesh, responsive cushioning and grippy traction.","running shoes",0,3.68181818181818,8.25,0,0,0.840909090909091,0.590909090909091,"Medium",3.61980999513707,10.8049623924813
"273",186709,109.93,"Salomon","Salomon Women's Predict 2 Road-Running Shoes","Unlock your running potential with the women's Salomon Predict 2 road-running shoes. With Anatomic Decoupling, they adapt to your running style, reducing stress on joints and delivering a smooth ride.","running shoes",0,3.42857142857143,8.07142857142857,0,0,1,1,"High",4.15955652428304,10.3646523492329
"274",186710,94.93,"Salomon","Salomon Women's Sonic 4 Balance Road-Running Shoes","Designed to be as springy as they are cushioned, the updated women's Salomon Sonic 4 Balance road-running shoes damp uncomfortable vibrations without sacrificing energy return to keep your run fun.","running shoes",0,4,8.08333333333333,0,0,0.833333333333333,0.833333333333333,"High",3.98727404882394,11.0992331192992
"275",186721,94.93,"Salomon","Salomon Women's Sonic Accelerate 4 Road-Running Shoes","Designed to go faster, the women's Salomon Sonic Accelerate 4 road-running shoes pick up the pace with responsive cushioning and a pared-down, featherlight design.","running shoes",0,2,7.5,0,0,1,0,"Low",1.27152357689223,8.09488669457001
"276",186722,94.93,"Salomon","Salomon Women's Sonic 4 Confidence Road-Running Shoes","Made to give you that extra boost, the women's Salomon Sonic 4 Confidence road-running shoes damp vibrations without sacrificing bounce and boast more padding and structure to keep you locked in.","running shoes",0,3,8,0,0,0,1,"Medium",3.75712570374498,9.98920962922407
"277",186723,160,"Salomon","Salomon Men's Sense Ride 4 GORE-TEX Invisible Fit Trail-Running Shoes","Built for off-road adventures in all conditions, the men's Salomon Sense Ride 4 GORE-TEX Invisible Fit trail-running shoes deliver weather protection, responsive cushion and grippy traction.","running shoes",1,4,8.75,0,0,1,0,"Medium",3.09507176835704,9.28080605117604
"278",186724,120,"Salomon","Salomon Men's Sense Ride 4 Trail-Running Shoes","All-around adventurers with anti-debris mesh uppers, responsive cushion and grippy traction, the men's Salomon Sense Ride 4 trail-running shoes keep your feet comfy as you set off on your next path.","running shoes",1,3.94594594594595,9.96969696969697,0,0,0.891891891891892,0.540540540540541,"Medium",3.66832775436993,10.4676975344249
"279",186725,109.93,"Salomon","Salomon Men's Predict 2 Road-Running Shoes","Unlock your potential with the men's Salomon Predict 2 road-running shoes. Featuring Anatomic Decoupling, they adapt to your running style, reducing stress on joints and delivering a smooth ride.","running shoes",1,4.08333333333333,10.625,0,0,1,1,"High",4.52121820940712,10.3839391017235
"280",186726,94.93,"Salomon","Salomon Men's Sonic 4 Balance Road-Running Shoes","Built to be as springy as they are cushioned, the updated men's Salomon Sonic 4 Balance road-running shoes damp uncomfortable vibrations without sacrificing energy return to keep your run fun.","running shoes",1,4.625,10.1875,0,0,0.75,0.875,"High",4.41304848722001,12.0978827647926
"281",186761,117.93,"The_North_Face","The North Face Women's VECTIV Exploris Mid FUTURELIGHT Hiking Boots","Reach new summits and propel yourself over rough terrain with the women's The North Face VECTIV Exploris Mid FUTURELIGHT hiking boots. These waterproof boots maximize stability and minimize fatigue.","hiking",0,4.17647058823529,9,0.0294117647058824,0.0882352941176471,0,0,"Low",2.84151435819321,9.95794020372488
"282",186767,110.93,"The_North_Face","The North Face Men's VECTIV Exploris FUTURELIGHT Hiking Shoes","Reach new peaks and propel yourself over rugged terrain with the VECTIV Exploris FUTURELIGHT hiking shoes by The North Face. These waterproof, breathable shoes maximize stability and minimize fatigue.","hiking",0,3.19230769230769,10.1666666666667,0.0384615384615385,0.192307692307692,0,0,"Low",2.35470791114692,9.8481718815936
"283",186769,89.95,"Merrell","Merrell Women's Wildwood Aerosport Shoes","Athletic and cushioned, the women's Merrell Wildwood Aerosport shoes are ideal for spending time on summer trails. Their ventilation panels and quick-dry materials provide cool-wearing comfort.","hiking",0,5,8.5,0,0,0,0,"Low",2.87357700105305,11.6053643457639
"284",186774,124.95,"Merrell","Merrell Men's Encore Gust 2 Shoes","Take your walking comfort to the next level. Featuring full-grain leather, breathable mesh and contoured insoles, the men's Merrell Encore Gust 2 shoes are easy to slip on and easily feel great.","general shoes",0,4.68518518518519,10.5,0,0,0,0,"Medium",3.08633636005938,10.7744928910188
"285",186828,175,"Teva","Teva Women's Grandview GTX Mid Hiking Shoes","Serving up rugged durability, waterproof protection and quick-drying comfort, the women's Teva Grandview GTX Mid hiking shoes were made for day hikes and weeklong treks—no matter the weather.","hiking",0,4.55,8.6,0.0333333333333333,0.075,0,0,"High",3.66123669725128,9.88880593528586
"286",186829,160,"Teva","Teva Women's Ridgeview Mid Hiking Boots","Wear them for lunchtime jaunts up the hill or multiday treks. The women's Teva Ridgeview Mid hiking high-top boots are crafted with waterproof leather and finished with Vibram Megagrip outsoles.","hiking",0,4.17241379310345,8.3,0.0689655172413793,0.172413793103448,0,0,"Medium",3.4125177615694,10.1656398783652
"287",186830,150,"Teva","Teva Women's Ridgeview Low Hiking Shoes","Not every multiday trek requires beefy backpacking boots. The women's Teva Ridgeview Low shoes are comfy, low-profile hikers made to keep the elements out and give you the support and grip you need.","hiking",0,4.19444444444444,8.125,0.0277777777777778,0.0555555555555556,0,0,"Medium",3.16360483111389,10.4090924196905
"288",186831,175,"Teva","Teva Men's Grandview GTX Mid Hiking Shoes","Tackle day hikes and weeklong treks with these rugged, dependable hiking shoes. The men's Teva Grandview GTX Mid combine waterproof protection and quick-drying comfort for fickle-weather adventures.","hiking",0,4.52,10.75,0.06,0.06,0,0,"High",3.62533355541896,10.2934064327811
"289",186832,160,"Teva","Teva Men's Ridgeview Mid Hiking Boots","Wear these boots for lunchtime jaunts up the hill or multiday treks. The men's Teva Ridgeview Mid hiking high-tops are crafted with waterproof leather and finished with Vibram Megagrip outsoles.","hiking",0,4.29166666666667,10.5,0.0833333333333333,0.166666666666667,0,0,"High",3.47098073198601,9.97577858676712
"290",186833,150,"Teva","Teva Men's Ridgeview Low Hiking Shoes","Not every multiday trek requires beefy backpacking boots. The men's Teva Ridgeview Low shoes are comfy, low-profile hikers designed to keep the elements out and give you the support and grip you need.","hiking",0,4.31428571428571,12.25,0.0285714285714286,0.0571428571428571,0,0,"Medium",3.23184564200397,9.85737991678747
"291",186915,189.95,"Danner","Danner Men's Overlook Knit Low Shoes","Inspired by the mountain-climbing prowess of the ibex goat but built for city life, Danner Overlook Knit Low shoes provide everyday sneaker comfort that's ready to hit the trail at a moment's notice.","general shoes",0,5,10.25,0,0,0,0,"High",3.97828905743205,10.6427882233315
"292",187037,240,"Zamberlan","Zamberlan Women's Jane GTX Boa Hiking Shoes","State-of-the-art technologies like Boa, GORE-TEX and Vibram Megagrip make the women's Zamberlan Jane GTX Boa hiking shoes perfect for fast-and-light endeavors, including ultralight backpacking.","hiking",0,4.5,7.75,0,0.75,0,0,"High",5.22164247688662,11.0418036615801
"293",187038,295,"Zamberlan","Zamberlan Men's Brenva Lite GTX CF Hiking Boots","Waterproof, breathable and leather-free, the men's Zamberlan Brenva Lite GTX CF hiking boots can handle a variety of terrain while you're hiking or backpacking with medium-weight loads.","hiking",0,3.5,11,0,0,0,0,"High",4.31025503037394,8.51763247712778
"294",187039,260,"Zamberlan","Zamberlan Men's Mamba Mid GTX Boa Hiking Boots","State-of-the-art technologies like Boa, GORE-TEX and Vibram Megagrip make the men's Zamberlan Mamba Mid GTX Boa boots perfect for fast-and-light endeavors, including ultralight backpacking.","hiking",0,3,10.5,0,0,0,0,"High",3.64742779654654,8.25455616374802
"295",187040,240,"Zamberlan","Zamberlan Men's Mamba Low GTX Boa Hiking Shoes","State-of-the-art technologies like Boa, GORE-TEX and Vibram Megagrip make the men's Zamberlan Mamba Low GTX Boa shoes perfect for fast-and-light endeavors, including ultralight backpacking.","hiking",0,4.125,9.5625,0.25,0.5,0,0,"High",4.69230128320501,9.48108449969957
"296",187177,325,"Asolo","Asolo Women's TPS 535 LTH V Evo Hiking Boots","Dependable boots that support your feet and provide excellent traction are key on weekend backpacking trips and long day hikes. Lace up the women's Asolo TPS 535 LTH V Evo hiking boots and head out.","hiking",0,5,7.25,1,1,0,0,"High",6.75903342201406,11.2675452652393
"297",187188,195,"Lowa","Lowa Women's Taurus Pro GTX Mid Hiking Boots","These light, waterproof hikers are made for day hikes and weekend adventures alike. The women's Lowa Taurus Pro GTX Mid hiking boots provide plenty of support whether you're exploring on or off trail.","hiking",0,1,8.5,0,0,0,0,"Low",1.82465290352119,6.93558029559519
"298",187189,255,"Lowa","Lowa Women's Renegade LL Mid Hiking Boots","Updated with glovelike leather linings for a luxurious, close-to-the-foot fit and superb moisture wicking, the women's Lowa Renegade LL (leather-lined) Mid hiking boots are ideal for warm climates.","hiking",0,4.25,8.625,0,1,0,0,"High",5.57146796140663,11.1163245364061
"299",187241,325,"Asolo","Asolo Men's TPS 535 LTH V Evo Hiking Boots","Weekend backpacking adventures and long day trips call for dependable boots that support your feet and provide excellent traction. Grab the classic Asolo TPS 535 LTH V Evo hiking boots and head out.","hiking",0,3.3,11.1111111111111,0.7,0.6,0,0,"High",5.30449588111504,8.17473196452112
"300",187320,180,"KEEN","KEEN Ridge Flex Mid WP - Women's","What if every step could be easier? Hike happier in the KEEN Ridge Flex Mid Waterproof women's hiking boots, designed with KEEN.BELLOWS FLEX technology to reduce the energy each step takes.","hiking",0,4.04166666666667,8.23913043478261,0.416666666666667,0.75,0,0,"High",4.30565206347236,10.5285545708988
"301",187362,79.83,"KEEN","KEEN Tempo Flex WP Low - Women's","Hike light, fast and flexible in the women's KEEN Tempo Flex Waterproof Low hiking shoes. Made on hybrid hiker-sneaker platforms with KEEN.BELLOWS FLEX technology, they flex and move where you do.","hiking",0,2.75,8.25,0.125,0.875,0,0,"High",2.64670596840802,9.60654482642052
"302",187365,170,"KEEN","KEEN Men's Ridge Flex Waterproof Hiking Shoes","What if every step could be easier? The men's KEEN Ridge Flex Waterproof hiking shoes make it possible with KEEN.BELLOWS FLEX technology that reduces the energy each step takes.","hiking",0,3,10.125,0,0.625,0,0,"High",3.4587061535818,9.22784549102155
"303",187405,150,"Vasque","Vasque Women's Satoru Trail LT Low Hiking Shoes","Whether you're exploring your neighborhood or have your sights set on the triple crown, the svelte, supremely comfortable Vasque Satoru Trail LT Low women's hiking shoes illuminate possibility.","hiking",0,4.8,8.5,0,0.2,0,0,"High",3.68425153175918,10.4125938733779
"304",187456,230,"Salomon","Salomon Women's Quest 4 GORE-TEX Hiking Boots","Designed for long expeditions and tough conditions, the women's Salomon Quest 4 GORE-TEX hiking boots deliver grip, support and sensitive articulation to keep your stride fluid, stable and smooth.","hiking",0,4.25,8.08510638297872,0.604166666666667,0.791666666666667,0,0,"High",5.02678354471976,10.6924644191552
"305",187457,175,"Salomon","Salomon Women's X Ultra 4 Mid GORE-TEX Hiking Boots","Power through uphills and descents in any weather with Salomon X Ultra 4 Mid GORE-TEX women's hiking boots. They give you the stability and grip you need, plus a higher cut for extra ankle support.","hiking",0,4.06896551724138,8.32142857142857,0.344827586206897,0.793103448275862,0,0,"High",4.32104819414316,10.2886916436433
"306",187459,160,"Salomon","Salomon Women's X Ultra 4 GORE-TEX Hiking Shoes","Get ready to power through uphills and descents in any weather with the women's Salomon X Ultra 4 GORE-TEX hiking shoes. They give you the stability and grip you need to enjoy the trails.","hiking",0,3.59259259259259,8.28571428571429,0.185185185185185,0.62962962962963,0,0,"High",3.68152384766935,9.19668751339619
"307",187460,140,"Salomon","Salomon Women's X Ultra 4 Low Hiking Shoes","Explore every angle of freedom with the women's Salomon X Ultra 4 Low hiking shoes. They pair anatomic design with stable platforms and grippy outsoles to help you power through uphills and descents.","hiking",0,3.64285714285714,8.21428571428571,0.142857142857143,0.857142857142857,0,0,"High",3.78157140339256,9.99850084226778
"308",187900,19.83,"Salomon","Salomon Alphacross Blast Junior Trail-Running Shoes","Get ready for more intrepid family adventures! The Salomon Alphacross Blast Junior shoes give kids all the extra grip and protection they need for off-road exploration.","general shoes",0,4,4,0,0,0,0,"Low",1.5465968789306,10.730140744364
"309",187981,60,"KEEN","KEEN Targhee Sport Vent Hiking Shoes - Little Kids'","Featuring cushioned support, all-terrain traction and vented uppers for breathability on warm days, the little kids' KEEN Targhee Sport Vent hiking shoes help them take on every trail with confidence.","hiking",0,4,6.66666666666667,0,0,0,0,"Low",1.99035971197804,9.91274174899345
"310",187982,60,"KEEN","KEEN Targhee Sport Vent Hiking Shoes - Big Kids'","Featuring cushioned support, all-terrain traction and vented uppers for breathability on warm days, the big kids' KEEN Targhee Sport Vent hiking shoes help them tackle on every trail with confidence.","hiking",0,1.25,7,0,0,0,0,"Low",0.471380634456919,7.43321699051753
"311",188076,159.95,"Danner","Danner Women's Trail 2650 Campo Hiking Shoes","Made for warm-weather hiking, the women's Danner Trail 2650 Campo shoes are comfortable as running shoes, but built tough for scrambling over rocky terrain or trekking through sand and sagebrush.","hiking",0,3.75,7.75,0.25,1,0,0,"High",4.24526113772364,10.6940450542746
"312",188077,169.95,"Danner","Danner Women's Trail 2650 Mesh Hiking Shoes","Inspired by the versatility needed to hike the Pacific Crest Trail, the women's Danner Trail 2650 Mesh hiking shoes (named for how many miles the PCT has) are built to perform on all kinds of terrain.","hiking",0,3,9,1,1,0,0,"High",3.94146532221942,9.49020062109515
"313",188078,159.95,"Danner","Danner Men's Trail 2650 Campo Hiking Shoes","Made for warm-weather hiking, the men's Danner Trail 2650 Campo shoes are comfortable as running shoes, but built tough for scrambling over rocky terrain or trekking through sand and sagebrush.","hiking",0,4,10.75,0.666666666666667,0.666666666666667,0,0,"High",3.95373990062363,10.1465878924507
"314",188079,169.95,"Danner","Danner Men's Trail 2650 Mesh Hiking Shoes","Inspired by the versatility required to hike the Pacific Crest Trail, the men's Danner Trail 2650 Mesh hiking shoes (named for how many miles the PCT has) are built to perform on all kinds of terrain.","hiking",0,5,11,0.5,1,0,0,"High",5.04617737859842,11.3902628057127
"315",188187,200,"Salomon","Salomon Index.01 Road-Running Shoes","Live your values, and run them, too, with the Salomon Index.01 road-running shoes. These cushy everyday running and training shoes can be easily disassembled and recycled when you're done with them.","running shoes",0,5,8,0,0,0,0,"High",4.08931261909814,10.9184890139923
"316",188539,110,"Merrell","Merrell Women's Siren Sport 3 Hiking Shoes","With a women-specific build and trail-worthy features, like grippy Vibram soles and breathable linings, the Merrell Siren Sport 3 hiking shoes support all your trail-bound adventures.","hiking",0,3.55769230769231,10,0,0.0192307692307692,0,0,"Low",2.32318962639992,8.99880973111448
"317",188614,150,"Xero_Shoes","Xero Shoes Women's Xcursion Fusion Hiking Boots","Stay dry in the women's Xero Shoes Xcursion Fusion waterproof hiking boots. Their natural fit, wide toe boxes and flexible design let your feet bend and move naturally to engage with your world.","hiking",0,4.25,8.29032258064516,0.53125,0.75,0,0,"High",4.08931261909814,10.7574007991966
"318",188616,150,"Xero_Shoes","Xero Shoes Men's Xcursion Fusion Hiking Boots","Stay dry in the men's Xero Shoes Xcursion Fusion waterproof hiking boots. Their natural fit, wide toe boxes and flexible design let your feet bend and move naturally and engage with your world.","hiking",0,4.28571428571429,11.2407407407407,0.607142857142857,0.821428571428571,0,0,"High",4.20109895813649,9.85329960271006
